"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","module","ont"
"GO:0000375","RNA splicing, via transesterification reactions","1/131","105/6316",0.00952380952380952,0.459178480552526,-0.813242978299718,0.891306244954135,0.926903729391627,0.8229216037979,"rbfox2",1,"red","BP"
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","1/131","105/6316",0.00952380952380952,0.459178480552526,-0.813242978299718,0.891306244954135,0.926903729391627,0.8229216037979,"rbfox2",1,"red","BP"
"GO:0000398","mRNA splicing, via spliceosome","1/131","105/6316",0.00952380952380952,0.459178480552526,-0.813242978299718,0.891306244954135,0.926903729391627,0.8229216037979,"rbfox2",1,"red","BP"
"GO:0045944","positive regulation of transcription by RNA polymerase II","1/131","105/6316",0.00952380952380952,0.459178480552526,-0.813242978299718,0.891306244954135,0.926903729391627,0.8229216037979,"mef2aa",1,"red","BP"
"GO:0010604","positive regulation of macromolecule metabolic process","3/131","249/6316",0.0120481927710843,0.580888439253196,-0.981962244529185,0.89579078442784,0.930138590579214,0.825793571049881,"mef2aa/tlr9/lbh",3,"red","BP"
"GO:0007049","cell cycle","3/131","250/6316",0.012,0.578564885496183,-0.989468546712365,0.89733442596186,0.930314558003338,0.825949798056295,"znf207b/plk3/junbb",3,"red","BP"
"GO:0120031","plasma membrane bounded cell projection assembly","1/131","110/6316",0.00909090909090909,0.438306731436502,-0.864852707768354,0.902298828857579,0.934031050667555,0.829249366292737,"nrp1a",1,"red","BP"
"GO:0051668","localization within membrane","1/131","112/6316",0.00892857142857143,0.430479825517993,-0.884982541098708,0.906380291962827,0.936823599479135,0.831728640756567,"gpc1a",1,"red","BP"
"GO:0005975","carbohydrate metabolic process","1/131","113/6316",0.00884955752212389,0.426670269539958,-0.894942777509686,0.908357110427184,0.93743561548659,0.832271999444676,"st8sia1",1,"red","BP"
"GO:0010629","negative regulation of gene expression","1/131","115/6316",0.00869565217391304,0.41924991702622,-0.914660255728816,0.912187320957337,0.93995558034721,0.834509269032507,"dicer1",1,"red","BP"
"GO:0030031","cell projection assembly","1/131","117/6316",0.00854700854700855,0.412083251777908,-0.934115155397531,0.915858619184803,0.942304384784364,0.83659457935454,"nrp1a",1,"red","BP"
"GO:0051604","protein maturation","1/131","120/6316",0.00833333333333333,0.401781170483461,-0.962825248752241,0.921081848644194,0.946240381687586,0.840089027355378,"nudc",1,"red","BP"
"GO:0006259","DNA metabolic process","2/131","202/6316",0.0099009900990099,0.477363766911042,-1.09866415592189,0.926672969250489,0.948970482636904,0.842512859497275,"ino80/dicer1",2,"red","BP"
"GO:0016071","mRNA metabolic process","2/131","202/6316",0.0099009900990099,0.477363766911042,-1.09866415592189,0.926672969250489,0.948970482636904,0.842512859497275,"rbfox2/srrm4",2,"red","BP"
"GO:0070925","organelle assembly","2/131","203/6316",0.00985221674876847,0.475012221261234,-1.10642629331473,0.927944548752778,0.948970482636904,0.842512859497275,"znf207b/LOC102077806",2,"red","BP"
"GO:0022402","cell cycle process","2/131","209/6316",0.00956937799043062,0.461375506775266,-1.1523854197052,0.935150366744285,0.954897131652913,0.847774643821524,"znf207b/plk3",2,"red","BP"
"GO:0018193","peptidyl-amino acid modification","1/131","135/6316",0.00740740740740741,0.35713881820752,-1.09877099889693,0.942745631538112,0.961203000830274,0.853373106544487,"prmt1",1,"red","BP"
"GO:0006915","apoptotic process","1/131","139/6316",0.00719424460431655,0.346861442143995,-1.13312128014415,0.947448390588235,0.962784222349512,0.854776943110583,"dicer1",1,"red","BP"
"GO:0008219","cell death","1/131","140/6316",0.00714285714285714,0.344383860414395,-1.14159611910747,0.94856288967079,0.962784222349512,0.854776943110583,"dicer1",1,"red","BP"
"GO:0012501","programmed cell death","1/131","140/6316",0.00714285714285714,0.344383860414395,-1.14159611910747,0.94856288967079,0.962784222349512,0.854776943110583,"dicer1",1,"red","BP"
"GO:0006281","DNA repair","1/131","142/6316",0.00704225352112676,0.33953338350715,-1.15841508376512,0.950721999899157,0.963531128640314,0.855440059789503,"ino80",1,"red","BP"
"GO:0033365","protein localization to organelle","1/131","149/6316",0.00671140939597315,0.323582150724935,-1.21597233004655,0.957594439047965,0.969045493625519,0.860335811024133,"zgc:162200",1,"red","BP"
"GO:0051246","regulation of protein metabolic process","1/131","164/6316",0.00609756097560976,0.293986222304971,-1.33315120699536,0.969282114469606,0.979408942531229,0.869536665140841,"serping1",1,"red","BP"
"GO:0022613","ribonucleoprotein complex biogenesis","1/131","172/6316",0.00581395348837209,0.280312444523345,-1.39262788314399,0.9741436820445,0.982854355803467,0.872595564275488,"nufip1",1,"red","BP"
"GO:0008104","intracellular protein localization","2/131","341/6316",0.00586510263929619,0.282778536410647,-1.9815908387926,0.994439722436676,0.999870860527949,0.887703119585569,"gpc1a/zgc:162200",2,"red","BP"
"GO:0016192","vesicle-mediated transport","2/131","362/6316",0.00552486187845304,0.266374256674118,-2.09207334392077,0.996310283884805,0.999870860527949,0.887703119585569,"LOC106096648/unc13ba",2,"red","BP"
"GO:0009057","macromolecule catabolic process","1/131","288/6316",0.00347222222222222,0.167408821034775,-2.10471792952956,0.997927938345981,0.999870860527949,0.887703119585569,"dicer1",1,"red","BP"
"GO:0033036","macromolecule localization","2/131","420/6316",0.00476190476190476,0.229589240276263,-2.37804857074478,0.99883660386286,0.999870860527949,0.887703119585569,"gpc1a/zgc:162200",2,"red","BP"
"GO:0051649","establishment of localization in cell","2/131","481/6316",0.00415800415800416,0.200472933297361,-2.65483632916547,0.999664827346851,0.999870860527949,0.887703119585569,"znf207b/unc13ba",2,"red","BP"
"GO:0006508","proteolysis","1/131","413/6316",0.00242130750605327,0.116740291665897,-2.70196380614804,0.999870860527949,0.999870860527949,0.887703119585569,"serping1",1,"red","BP"
"GO:0035082","axoneme assembly","12/131","20/6316",0.6,28.9282442748092,18.2044996067085,4.1703445067734e-16,2.52722877110468e-13,2.45391850451193e-13,"spag17/ccdc40/ttc12/dnaaf1/zmynd10/odad1/dnai1.2/rsph9/cfap206/ccdc39/spag6/dnaaf19",12,"black","BP"
"GO:0003341","cilium movement","13/131","28/6316",0.464285714285714,22.3849509269357,16.5037820789528,2.07009875858012e-15,6.27239923849777e-13,6.0904484528752e-13,"spag17/cfap221/ccdc40/ttc12/odad1/dnai1.2/rsph9/cfap206/tekt2/ccdc39/ccdc135/spag6/dnaaf19",13,"black","BP"
"GO:0001578","microtubule bundle formation","12/131","25/6316",0.48,23.1425954198473,16.1432569679096,1.5766910736672e-14,3.18491596880775e-12,3.09252740414023e-12,"spag17/ccdc40/ttc12/dnaaf1/zmynd10/odad1/dnai1.2/rsph9/cfap206/ccdc39/spag6/dnaaf19",12,"black","BP"
"GO:0007018","microtubule-based movement","16/131","84/6316",0.19047619047619,9.18356961105053,10.9880638645218,9.01664560151515e-12,1.36602180862955e-09,1.32639602401236e-09,"spag17/cfap221/ccdc40/ttc12/odad1/dnai1.2/rsph9/cfap206/tekt2/ccdc39/dynlt5/ccdc135/traf3ip1/spag6/dnaaf19/kif6",16,"black","BP"
"GO:0044782","cilium organization","17/131","100/6316",0.17,8.1963358778626,10.5562190977736,1.32840156486808e-11,1.61002269662011e-09,1.56331889423422e-09,"spag17/cfap263/cfap221/ccdc40/ttc12/dnaaf1/zmynd10/odad1/dnai1.2/rsph9/cfap206/LOC100704186/tekt2/ccdc39/traf3ip1/spag6/dnaaf19",17,"black","BP"
"GO:0060271","cilium assembly","16/131","90/6316",0.177777777777778,8.57133163698049,10.5278924403202,2.72945060561787e-11,2.75674511167405e-09,2.67677699743928e-09,"spag17/cfap263/cfap221/ccdc40/ttc12/dnaaf1/zmynd10/odad1/dnai1.2/rsph9/cfap206/tekt2/ccdc39/traf3ip1/spag6/dnaaf19",16,"black","BP"
"GO:0001539","cilium or flagellum-dependent cell motility","8/131","15/6316",0.533333333333333,25.7139949109415,13.9455714756359,1.5751317813149e-10,1.19316232434604e-08,1.15855087599346e-08,"ttc12/rsph9/cfap206/efhc1/tekt2/ccdc39/ccdc135/spag6",8,"black","BP"
"GO:0060285","cilium-dependent cell motility","8/131","15/6316",0.533333333333333,25.7139949109415,13.9455714756359,1.5751317813149e-10,1.19316232434604e-08,1.15855087599346e-08,"ttc12/rsph9/cfap206/efhc1/tekt2/ccdc39/ccdc135/spag6",8,"black","BP"
"GO:0120031","plasma membrane bounded cell projection assembly","16/131","110/6316",0.145454545454545,7.01290770298404,9.25821938686642,6.26102996079906e-10,4.2157601736047e-08,4.09346871121249e-08,"spag17/cfap263/cfap221/ccdc40/ttc12/dnaaf1/zmynd10/odad1/dnai1.2/rsph9/cfap206/tekt2/ccdc39/traf3ip1/spag6/dnaaf19",16,"black","BP"
"GO:0030031","cell projection assembly","16/131","117/6316",0.136752136752137,6.59333202844653,8.88700012840694,1.59754101647694e-09,9.68109855985023e-08,9.40026766537481e-08,"spag17/cfap263/cfap221/ccdc40/ttc12/dnaaf1/zmynd10/odad1/dnai1.2/rsph9/cfap206/tekt2/ccdc39/traf3ip1/spag6/dnaaf19",16,"black","BP"
"GO:0070286","axonemal dynein complex assembly","6/131","11/6316",0.545454545454545,26.2984038861901,12.2207931193396,3.01327230341612e-08,1.66003910533651e-06,1.61188441876518e-06,"ttc12/zmynd10/odad1/dnai1.2/ccdc39/dnaaf19",6,"black","BP"
"GO:0060294","cilium movement involved in cell motility","6/131","12/6316",0.5,24.1068702290076,11.6593977835825,5.92432955799843e-08,2.99178642678921e-06,2.90500019554484e-06,"ttc12/rsph9/cfap206/tekt2/ccdc135/spag6",6,"black","BP"
"GO:0007017","microtubule-based process","20/131","247/6316",0.0809716599190283,3.90394659579071,6.77533863735358,1.3199055314634e-07,6.15279040051399e-06,5.97430924767643e-06,"ankrd53/spag17/cfap221/ccdc40/ttc12/dnaaf1/zmynd10/odad1/dnai1.2/rsph9/cfap206/efhc1/tekt2/ccdc39/dynlt5/ccdc135/traf3ip1/spag6/dnaaf19/kif6",20,"black","BP"
"GO:0008283","cell population proliferation","23/131","366/6316",0.0628415300546448,3.02982522003921,5.82228120666135,1.35702393598532e-06,5.87397503719361e-05,5.7035818061338e-05,"spag17/cfap263/akna/hapln4/cfap221/ccdc40/ttc12/dnaaf1/zmynd10/odad1/dnai1.2/rsph9/cfap206/LOC100704186/tekt2/ccdc39/efhc2/traf3ip1/spag6/dlec1/dnaaf19/ntn1b/slit1a",23,"black","BP"
"GO:0120036","plasma membrane bounded cell projection organization","20/131","289/6316",0.069204152249135,3.33659103515677,5.91743512134447,1.65450239340407e-06,6.68418966935243e-05,6.49029359938859e-05,"spag17/cfap263/cfap221/ccdc40/ttc12/dnaaf1/zmynd10/odad1/dnai1.2/rsph9/cfap206/LOC100704186/tekt2/ccdc39/efhc2/traf3ip1/spag6/dnaaf19/ntn1b/slit1a",20,"black","BP"
"GO:0030030","cell projection organization","20/131","297/6316",0.0673400673400673,3.24671652915928,5.77187353278498,2.5315148740151e-06,9.58811258533219e-05,9.3099790432529e-05,"spag17/cfap263/cfap221/ccdc40/ttc12/dnaaf1/zmynd10/odad1/dnai1.2/rsph9/cfap206/LOC100704186/tekt2/ccdc39/efhc2/traf3ip1/spag6/dnaaf19/ntn1b/slit1a",20,"black","BP"
"GO:0000226","microtubule cytoskeleton organization","15/131","175/6316",0.0857142857142857,4.13260632497274,6.11586329700818,2.76835300172948e-06,9.8683642296945e-05,9.58210110196148e-05,"ankrd53/spag17/ccdc40/ttc12/dnaaf1/zmynd10/odad1/dnai1.2/rsph9/cfap206/efhc1/ccdc39/traf3ip1/spag6/dnaaf19",15,"black","BP"
"GO:0070925","organelle assembly","16/131","203/6316",0.0788177339901478,3.80009777008987,5.90128365296863,3.80853363057281e-06,0.000128220632229285,0.00012450118710469,"spag17/cfap263/cfap221/ccdc40/ttc12/dnaaf1/zmynd10/odad1/dnai1.2/rsph9/cfap206/tekt2/ccdc39/traf3ip1/spag6/dnaaf19",16,"black","BP"
"GO:0099111","microtubule-based transport","6/131","37/6316",0.162162162162162,7.81844439859707,6.05331671471771,9.73208120250876e-05,0.00310402168880016,0.00301397971867169,"spag17/ccdc40/ccdc39/traf3ip1/spag6/dnaaf19",6,"black","BP"
"GO:0007010","cytoskeleton organization","18/131","388/6316",0.0463917525773196,2.23671991815535,3.65919533870912,0.000999810341500426,0.0302942533474629,0.0294154726788809,"ankrd53/spag17/ccdc40/ttc12/dnaaf1/zmynd10/odad1/dnai1.2/rsph9/cfap206/efhc1/ccdc39/coro1ca/spata4/traf3ip1/spag6/dnaaf19/spef1",18,"black","BP"
"GO:0003002","regionalization","3/131","11/6316",0.272727272727273,13.1492019430951,5.8688636713833,0.00127379647146372,0.0335617679003049,0.0325882026337857,"ccdc40/ccdc39/dnaaf19",3,"black","BP"
"GO:0007286","spermatid development","3/131","11/6316",0.272727272727273,13.1492019430951,5.8688636713833,0.00127379647146372,0.0335617679003049,0.0325882026337857,"ttc12/cfap206/spag6",3,"black","BP"
"GO:0048515","spermatid differentiation","3/131","11/6316",0.272727272727273,13.1492019430951,5.8688636713833,0.00127379647146372,0.0335617679003049,0.0325882026337857,"ttc12/cfap206/spag6",3,"black","BP"
"GO:0048870","cell motility","11/131","187/6316",0.0588235294117647,2.83610237988325,3.7091582213916,0.00164172900205346,0.04145365730185,0.0402511628135038,"ttc12/rsph9/cfap206/efhc1/tekt2/ccdc39/coro1ca/ccdc135/spag6/cdh23/LOC100705856",11,"black","BP"
"GO:0007389","pattern specification process","3/131","15/6316",0.2,9.64274809160305,4.87691535470882,0.00330554095224163,0.0801263126823372,0.0778019954653926,"ccdc40/ccdc39/dnaaf19",3,"black","BP"
"GO:0007281","germ cell development","3/131","16/6316",0.1875,9.04007633587786,4.68600083917845,0.00400717926710779,0.0933981013795122,0.0906887939398078,"ttc12/cfap206/spag6",3,"black","BP"
"GO:0007283","spermatogenesis","3/131","18/6316",0.166666666666667,8.03562340966921,4.35000727183042,0.00566499201142101,0.122606612818612,0.119050020089637,"ttc12/cfap206/spag6",3,"black","BP"
"GO:0048232","male gamete generation","3/131","18/6316",0.166666666666667,8.03562340966921,4.35000727183042,0.00566499201142101,0.122606612818612,0.119050020089637,"ttc12/cfap206/spag6",3,"black","BP"
"GO:0022412","cellular process involved in reproduction in multicellular organism","3/131","21/6316",0.142857142857143,6.88767720828789,3.93285781169731,0.00882463596773553,0.184404461946474,0.179055227076739,"ttc12/cfap206/spag6",3,"black","BP"
"GO:0003006","developmental process involved in reproduction","3/131","22/6316",0.136363636363636,6.57460097154754,3.81166066639991,0.0100652424408401,0.20331789730497,0.197420018401039,"ttc12/cfap206/spag6",3,"black","BP"
"GO:0071495","cellular response to endogenous stimulus","7/131","127/6316",0.0551181102362205,2.65745026146541,2.7458992402767,0.0160458286379682,0.313670069503508,0.304571076693523,"lpin1a/avpr2b.1/pik3r2/bmp10/LOC100706216/ncoa2/spry4",7,"black","BP"
"GO:0032870","cellular response to hormone stimulus","4/131","48/6316",0.0833333333333333,4.0178117048346,3.05422295376458,0.0170074374482724,0.322078346676659,0.312735445183694,"lpin1a/avpr2b.1/pik3r2/ncoa2",4,"black","BP"
"GO:0009719","response to endogenous stimulus","7/131","132/6316",0.053030303030303,2.55678926671293,2.63047711086052,0.0194475178537519,0.338798015308246,0.32897010692602,"lpin1a/avpr2b.1/pik3r2/bmp10/LOC100706216/ncoa2/spry4",7,"black","BP"
"GO:0007276","gamete generation","3/131","28/6316",0.107142857142857,5.16575790621592,3.21491318417133,0.019567542138265,0.338798015308246,0.32897010692602,"ttc12/cfap206/spag6",3,"black","BP"
"GO:0048609","multicellular organismal reproductive process","3/131","28/6316",0.107142857142857,5.16575790621592,3.21491318417133,0.019567542138265,0.338798015308246,0.32897010692602,"ttc12/cfap206/spag6",3,"black","BP"
"GO:0032868","response to insulin","2/131","11/6316",0.181818181818182,8.76613462873005,3.75155385539787,0.0207734235858742,0.349685963695549,0.33954221592116,"lpin1a/pik3r2",2,"black","BP"
"GO:0009725","response to hormone","4/131","53/6316",0.0754716981132075,3.63877286475587,2.80738006504009,0.0236547233238299,0.387426009033539,0.376187491835588,"lpin1a/avpr2b.1/pik3r2/ncoa2",4,"black","BP"
"GO:0065003","protein-containing complex assembly","11/131","288/6316",0.0381944444444444,1.84149703138253,2.12723114818236,0.0361554703373934,0.576584605906853,0.559858945113654,"ankrd53/kcnc1b/ttc12/pih1d2/zmynd10/odad1/dnai1.2/snap25a/sf3a2/ccdc39/dnaaf19",11,"black","BP"
"GO:0043488","regulation of mRNA stability","3/131","37/6316",0.0810810810810811,3.90922219929854,2.5827655600543,0.040588460992118,0.583588071219562,0.566659252756184,"LOC100694764/carhsp1/LOC100690689",3,"black","BP"
"GO:0061013","regulation of mRNA catabolic process","3/131","37/6316",0.0810810810810811,3.90922219929854,2.5827655600543,0.040588460992118,0.583588071219562,0.566659252756184,"LOC100694764/carhsp1/LOC100690689",3,"black","BP"
"GO:0007596","blood coagulation","2/131","16/6316",0.125,6.02671755725191,2.92972376225873,0.0423727312436646,0.583588071219562,0.566659252756184,"LOC102082667/f9a",2,"black","BP"
"GO:0007599","hemostasis","2/131","16/6316",0.125,6.02671755725191,2.92972376225873,0.0423727312436646,0.583588071219562,0.566659252756184,"LOC102082667/f9a",2,"black","BP"
"GO:0050878","regulation of body fluid levels","2/131","16/6316",0.125,6.02671755725191,2.92972376225873,0.0423727312436646,0.583588071219562,0.566659252756184,"LOC102082667/f9a",2,"black","BP"
"GO:0072527","pyrimidine-containing compound metabolic process","2/131","16/6316",0.125,6.02671755725191,2.92972376225873,0.0423727312436646,0.583588071219562,0.566659252756184,"dpydb/nme9",2,"black","BP"
"GO:0043487","regulation of RNA stability","3/131","38/6316",0.0789473684210526,3.80634793089594,2.5250799284684,0.043419496475698,0.584715885872733,0.567754351576963,"LOC100694764/carhsp1/LOC100690689",3,"black","BP"
"GO:0000281","mitotic cytokinesis","2/131","17/6316",0.117647058823529,5.6722047597665,2.80713304930358,0.047383394127206,0.62422471393667,0.60611710107799,"ankrd53/efhc1",2,"black","BP"
"GO:0051301","cell division","3/131","40/6316",0.075,3.61603053435114,2.41537079202542,0.0493695868525545,0.62499030983054,0.606860488440632,"ankrd53/akna/efhc1",3,"black","BP"
"GO:0043933","protein-containing complex organization","14/131","420/6316",0.0333333333333333,1.60712468193384,1.87402883969894,0.0519381599889464,0.62499030983054,0.606860488440632,"ankrd53/kcnc1b/ttc12/pih1d2/zmynd10/odad1/dnai1.2/snap25a/brd2a/stpg1/sf3a2/ccdc39/dnaaf19/smarca4a",14,"black","BP"
"GO:0050817","coagulation","2/131","18/6316",0.111111111111111,5.35708227311281,2.69391047081288,0.0525981943916791,0.62499030983054,0.606860488440632,"LOC102082667/f9a",2,"black","BP"
"GO:0071375","cellular response to peptide hormone stimulus","2/131","18/6316",0.111111111111111,5.35708227311281,2.69391047081288,0.0525981943916791,0.62499030983054,0.606860488440632,"lpin1a/pik3r2",2,"black","BP"
"GO:1901653","cellular response to peptide","2/131","18/6316",0.111111111111111,5.35708227311281,2.69391047081288,0.0525981943916791,0.62499030983054,0.606860488440632,"lpin1a/pik3r2",2,"black","BP"
"GO:0032886","regulation of microtubule-based process","3/131","42/6316",0.0714285714285714,3.44383860414395,2.3124767883653,0.0556963862724655,0.649077116944501,0.630248581504215,"ankrd53/cfap206/traf3ip1",3,"black","BP"
"GO:0022414","reproductive process","4/131","70/6316",0.0571428571428571,2.75507088331516,2.14879589010478,0.0567781297914109,0.649198993464056,0.630366922609705,"ttc12/cfap206/ccdc135/spag6",4,"black","BP"
"GO:0007029","endoplasmic reticulum organization","2/131","20/6316",0.1,4.82137404580153,2.4908906420812,0.0635986253422912,0.688227981382651,0.668263751247007,"sec31a/sptssb",2,"black","BP"
"GO:0043434","response to peptide hormone","2/131","20/6316",0.1,4.82137404580153,2.4908906420812,0.0635986253422912,0.688227981382651,0.668263751247007,"lpin1a/pik3r2",2,"black","BP"
"GO:1901652","response to peptide","2/131","20/6316",0.1,4.82137404580153,2.4908906420812,0.0635986253422912,0.688227981382651,0.668263751247007,"lpin1a/pik3r2",2,"black","BP"
"GO:0061640","cytoskeleton-dependent cytokinesis","2/131","21/6316",0.0952380952380952,4.59178480552526,2.39924480072736,0.0693643084343496,0.737452121249401,0.716059989193009,"ankrd53/efhc1",2,"black","BP"
"GO:0008015","blood circulation","2/131","22/6316",0.0909090909090909,4.38306731436503,2.31318881472669,0.0752942150337006,0.771325089697076,0.748950365017658,"avpr2b.1/tac3a",2,"black","BP"
"GO:0003013","circulatory system process","2/131","23/6316",0.0869565217391304,4.1924991702622,2.23212400730247,0.0813791729835997,0.771325089697076,0.748950365017658,"avpr2b.1/tac3a",2,"black","BP"
"GO:0006469","negative regulation of protein kinase activity","2/131","23/6316",0.0869565217391304,4.1924991702622,2.23212400730247,0.0813791729835997,0.771325089697076,0.748950365017658,"camk2n1a/spry4",2,"black","BP"
"GO:0030154","cell differentiation","13/131","414/6316",0.0314009661835749,1.51395803370579,1.57427536768001,0.0867959660743071,0.771325089697076,0.748950365017658,"akna/hapln4/ttc12/ets1/nkx2.2b/cfap206/mturn/coro1ca/efhc2/spag6/ntn1b/slit1a/nkx2.2a",13,"black","BP"
"GO:0033673","negative regulation of kinase activity","2/131","24/6316",0.0833333333333333,4.0178117048346,2.15553895486663,0.087610314789597,0.771325089697076,0.748950365017658,"camk2n1a/spry4",2,"black","BP"
"GO:0051348","negative regulation of transferase activity","2/131","24/6316",0.0833333333333333,4.0178117048346,2.15553895486663,0.087610314789597,0.771325089697076,0.748950365017658,"camk2n1a/spry4",2,"black","BP"
"GO:0060284","regulation of cell development","2/131","24/6316",0.0833333333333333,4.0178117048346,2.15553895486663,0.087610314789597,0.771325089697076,0.748950365017658,"hapln4/mturn",2,"black","BP"
"GO:0048869","cellular developmental process","13/131","415/6316",0.0313253012048193,1.51030994205831,1.5651203700993,0.0880563861293753,0.771325089697076,0.748950365017658,"akna/hapln4/ttc12/ets1/nkx2.2b/cfap206/mturn/coro1ca/efhc2/spag6/ntn1b/slit1a/nkx2.2a",13,"black","BP"
"GO:0048468","cell development","9/131","261/6316",0.0344827586206897,1.66254277441432,1.59085125615296,0.0917655197893167,0.771325089697076,0.748950365017658,"hapln4/ttc12/cfap206/mturn/coro1ca/efhc2/spag6/ntn1b/slit1a",9,"black","BP"
"GO:0070887","cellular response to chemical stimulus","7/131","187/6316",0.0374331550802139,1.80479242356207,1.62578212798718,0.0930958851047468,0.771325089697076,0.748950365017658,"LOC100695669/lpin1a/avpr2b.1/pik3r2/ncoa2/ern1/prdx5",7,"black","BP"
"GO:0044089","positive regulation of cellular component biogenesis","2/131","25/6316",0.08,3.85709923664122,2.08299371800723,0.0939790690863484,0.771325089697076,0.748950365017658,"ankrd53/LOC100705856",2,"black","BP"
"GO:0001933","negative regulation of protein phosphorylation","2/131","26/6316",0.0769230769230769,3.70874926600117,2.01410742829951,0.100477152323079,0.771325089697076,0.748950365017658,"camk2n1a/spry4",2,"black","BP"
"GO:0042221","response to chemical","9/131","269/6316",0.033457249070632,1.61309912313062,1.49551000899486,0.105594212732874,0.771325089697076,0.748950365017658,"LOC100695669/lpin1a/avpr2b.1/bag6/pik3r2/ncoa2/ern1/slit1a/prdx5",9,"black","BP"
"GO:0042060","wound healing","2/131","27/6316",0.0740740740740741,3.5713881820752,1.94854841743636,0.107096560662405,0.771325089697076,0.748950365017658,"LOC102082667/f9a",2,"black","BP"
"GO:0009888","tissue development","4/131","89/6316",0.0449438202247191,2.1669096835063,1.6134120178947,0.1128052158345,0.771325089697076,0.748950365017658,"akna/ccdc40/coro1ca/ntn1b",4,"black","BP"
"GO:0034329","cell junction assembly","2/131","28/6316",0.0714285714285714,3.44383860414395,1.88602629469318,0.113829562087339,0.771325089697076,0.748950365017658,"fbxo45/LOC100705856",2,"black","BP"
"GO:0042326","negative regulation of phosphorylation","2/131","28/6316",0.0714285714285714,3.44383860414395,1.88602629469318,0.113829562087339,0.771325089697076,0.748950365017658,"camk2n1a/spry4",2,"black","BP"
"GO:0070507","regulation of microtubule cytoskeleton organization","2/131","28/6316",0.0714285714285714,3.44383860414395,1.88602629469318,0.113829562087339,0.771325089697076,0.748950365017658,"ankrd53/traf3ip1",2,"black","BP"
"GO:0006813","potassium ion transport","3/131","57/6316",0.0526315789473684,2.53756528726396,1.69695759901709,0.114012261731928,0.771325089697076,0.748950365017658,"kcnc1b/kcnab1b/kcnn1a",3,"black","BP"
"GO:0008610","lipid biosynthetic process","5/131","126/6316",0.0396825396825397,1.91324366896886,1.50688146678826,0.120365998017366,0.771325089697076,0.748950365017658,"lpin1a/sptssb/pik3r2/ndufab1b/hmgcll1",5,"black","BP"
"GO:0009887","animal organ morphogenesis","2/131","29/6316",0.0689655172413793,3.32508554882864,1.82628553342899,0.120668688711435,0.771325089697076,0.748950365017658,"ccdc40/ntn1b",2,"black","BP"
"GO:0006402","mRNA catabolic process","3/131","59/6316",0.0508474576271186,2.45154612498383,1.63014502290991,0.123058742395185,0.771325089697076,0.748950365017658,"LOC100694764/carhsp1/LOC100690689",3,"black","BP"
"GO:0034330","cell junction organization","3/131","59/6316",0.0508474576271186,2.45154612498383,1.63014502290991,0.123058742395185,0.771325089697076,0.748950365017658,"sncb/fbxo45/LOC100705856",3,"black","BP"
"GO:1903311","regulation of mRNA metabolic process","3/131","59/6316",0.0508474576271186,2.45154612498383,1.63014502290991,0.123058742395185,0.771325089697076,0.748950365017658,"LOC100694764/carhsp1/LOC100690689",3,"black","BP"
"GO:0016071","mRNA metabolic process","7/131","202/6316",0.0346534653465347,1.67077318418865,1.41007149440446,0.125788342543897,0.771325089697076,0.748950365017658,"sf3a2/LOC100694764/ern1/carhsp1/drc3/LOC100690689/cwc15",7,"black","BP"
"GO:0000910","cytokinesis","2/131","30/6316",0.0666666666666667,3.21424936386768,1.76910023786752,0.127606729287139,0.771325089697076,0.748950365017658,"ankrd53/efhc1",2,"black","BP"
"GO:0007507","heart development","2/131","30/6316",0.0666666666666667,3.21424936386768,1.76910023786752,0.127606729287139,0.771325089697076,0.748950365017658,"ccdc40/LOC100706216",2,"black","BP"
"GO:0009611","response to wounding","2/131","30/6316",0.0666666666666667,3.21424936386768,1.76910023786752,0.127606729287139,0.771325089697076,0.748950365017658,"LOC102082667/f9a",2,"black","BP"
"GO:0010563","negative regulation of phosphorus metabolic process","2/131","30/6316",0.0666666666666667,3.21424936386768,1.76910023786752,0.127606729287139,0.771325089697076,0.748950365017658,"camk2n1a/spry4",2,"black","BP"
"GO:0045936","negative regulation of phosphate metabolic process","2/131","30/6316",0.0666666666666667,3.21424936386768,1.76910023786752,0.127606729287139,0.771325089697076,0.748950365017658,"camk2n1a/spry4",2,"black","BP"
"GO:0048762","mesenchymal cell differentiation","2/131","30/6316",0.0666666666666667,3.21424936386768,1.76910023786752,0.127606729287139,0.771325089697076,0.748950365017658,"akna/coro1ca",2,"black","BP"
"GO:0060485","mesenchyme development","2/131","30/6316",0.0666666666666667,3.21424936386768,1.76910023786752,0.127606729287139,0.771325089697076,0.748950365017658,"akna/coro1ca",2,"black","BP"
"GO:1901606","alpha-amino acid catabolic process","2/131","30/6316",0.0666666666666667,3.21424936386768,1.76910023786752,0.127606729287139,0.771325089697076,0.748950365017658,"gad2/hmgcll1",2,"black","BP"
"GO:0031400","negative regulation of protein modification process","2/131","31/6316",0.0645161290322581,3.11056390051711,1.71426984142756,0.134636721907511,0.771325089697076,0.748950365017658,"camk2n1a/spry4",2,"black","BP"
"GO:0019953","sexual reproduction","3/131","62/6316",0.0483870967741935,2.33292292538784,1.53487996487644,0.137099156694013,0.771325089697076,0.748950365017658,"ttc12/cfap206/spag6",3,"black","BP"
